text,sentiment
@pangmsit Energen dikit nggak ngaruh yang penting judulnya MBG.,0
@lunarmindust @outrotearc ternyata pak pres dan wapres nih bikin program mbg emg udah ada market jelasnya ya (re: tefin),0
@ASN_TELADAN @kempanrb @BKNgoid Terkuak alasan mundur bukan karena utk serentak cpns/pppk ga ada dananya dicomot MBG atau dikorupsi ? @BKNgoid @kempanrb @prabowo @Gerindra @kompascom #SAVECASN2024 #TOLAKKEBIJAKANTMTSERENTAK https://t.co/gUIcj6HCBi,0
@Dandhy_Laksono @idbaruid Solusinya MBG harus berjalan,0
@stravenues Sampah MBG gimana tuhhh? ,0
@ngiungiungiu_ @SiPalingJFTai Nama program nya kan MBG Makin Bego Gratis,1
@cnbcindonesia Tenang ada MBG.... ,0
Makan tuh mbg masih dendam bgt sama warga pemilih 58% ,0
@trian_toa Kecamatan pamaricanah belum tersentuh kayaknya..medan pengiriman MBG nya juga paling menantang naik2 ke puncak gunung sagala.,0
@sipalingcegil Gue juga kaget kirain cuma sampe suara tapi kalo video digituin muka artisnya jujur ga nyaman. Berasa liat video mbg,0
Larang Pramono Terapkan Sarapan Gratis Prabowo Takut Program MBG Tersaingi? https://t.co/HU3Uzmwcwf,0
@NarasiNewsroom MBG itu keren solusi mengatasi banjir,0
KPK Terima Laporan Adanya Korupsi Program MBG Jatah Rp10 Ribu Disunat jadi Rp8 Ribu Sumber: https://t.co/O5wkOXQTJG https://t.co/ljbQr8JL5f,0
mbg... makan biang gratis,1
@kegblgnunfaedh masalahnya ini cuma meme bukan rilll pemerintah ngasih MBG aja bercanda mana ada org yg mau ngasih duit sebanyak itu??,0
@PartaiSocmed Pasti si ibu termasuk 58%. MBG BLT disukai org yg males².,0
@IndonesiaJadi Asyik banget! MBG bikin puasa lebih berwarna dengan menu barunya,0
GAK SEMUA HAL DI-MBG-IN YAA TOLONGG ADUH,0
@ngiungiungiu_ Wajar anggarannya dipake buat mbg dan danantara,1
Soalnya ngerasa mulai krisis dan mulai gk aman belum lagi kekeke yg makin nambah banyak aja. Jadinya gk senyaman sebelumnya takut banget ya Allah. Ini bermula mbg berujung kesengsaraan,1
@CaesoMoningka inilah ciri otak kurang masukan gizi gk mampu mencerna maksud sebuah salinan twit.. mending cari MBG dulu gih.. biar pinteran dikit..,0
@ranglasi @hanan052020 gw pribadi ga menyoal MBG tapi melihat tata laksananya rawan korupsi kalo mau harus tetap patok harga tinggi tapi yg bikin warung / kantin lokal bahan baku dari toko sekitar ekonomi lokal berputar tapi apa mungkin?? kalo deandless h,0
Dengan adanya MBG siswa mendapatkan akses makanan sehat dan bergizi yang mendukung tumbuh kembang mereka https://t.co/HX33bYTIYn,1
Program Makan Bergizi Gratis (MBG) kini telah terlaksana di berbagai sekolah di Indonesia! https://t.co/yPB8LWnNqD,1
Ujungnya ada tambahan anggaran MBG,1
program MBG aja isinya seuprit. dipikiran dia tuh MBG terus. itu pola pikirnya rusak apa gmn dah. knp otak dia tuh ga dipake buat nyari solusi untuk permasalahan yg ada di indo otak dia ngestuck di MBG terus dah. muak aku,0
pak cek dlu itu mbg nya hanyut kelelep kaga,0
edan bgt ini bapak tua. sejak kapan mbg bisa menangkal banjir?? dia nih kenapa sih sangat mengagungkan MBG yg sama sekali ga berdampak apapun,0
@RajaJuliAntoni Woi....anak sekolah di jatah MBG 10rb ternyata cuma 8rb lalu kau pamer ngopi yg pasti harganya diatas 10 rb... Dimana rasa empaty mu pada rakyat jelantah LOL.,0
@tanyakanrl @sultanbolinggo semua problen negeri ini MBG solusinya,0
Kpk lg sibuk ngurusin mbg duit nya cmn 200perak,1
Telo tenan. Tulung lah Pak. Sudahi MBG bergizi kagak rak mutu lhayoo!! ,0
@IndonesiaJadi Di bulan ramadan MBG tetap hadir dengan menu bergizi yang gak pernah bikin bosen,0
inimah mbg buat penyakitan anak anak kocak,0
@tanyakanrl Nggak semua hal solusinya mbg plis,0
@tanyakanrl Oiya selain itu pasti kita dikatain anak abah karena ngomongin program MBG danantara TNI ke BUMN dll. Udahlah capek biarin yang masih pada mau dzholim ke sesama rakyat atau pemerintah ke rakyat terserah. Biar dosanya dibawa sampe kubur.,0
Iya biar ndut kayak dia soalnya. Pdhl mbg makanannya ga ada yg enak enakan bento 10rb pinggir jalan,0
KPK Temukan Dana MBG Rp10 Ribu Disunat Jadi Rp8 Ribu Ini Penjelasan Badan Gizi Selengkapnya &gt;&gt;&gt; https://t.co/PTEofQEsqZ https://t.co/sm0XjrXPNh,1
@Uki23 1. Bersih dan efektif ditandai kabinet gemuk bagi2 kursi tapi anggaran justru dipotong buat MBG dan Danantara 2. Kesejahtaraan ditandai dg iklim usaha tak menentu dan kurs melemah terus 3. Kemandirian yang diekspolitasi SDA cepat habis (nikel) dan ,0
KPK Temukan Dana MBG Rp10 Ribu Disunat Jadi Rp8 Ribu Ini Penjelasan Badan Gizi Selengkapnya &gt;&gt;&gt; https://t.co/zDRiXV7ezM https://t.co/YOdP44OGZ6,1
Daripada MBG mending konseling psikolog gratis. WNI udah banyak yang makin stres bacain berita kelakuan pemerintah.,0
@DS_yantie Betul buat apa pilkada kalo ujung2nya kepala daerah terlalu diatur dalam menjalankan pemerintahan Tiap daerah punya sumber potensi karakteristik masing2 kalo harus sama ya ga masokk Contoh demi MBG kabupaten gunung kidul harus tanam padi garing,1
@03__nakula Dikotaku kok blm ada MBG. Tp gak ada gpp kalo bugetnya cuma 7000 sedangkan harga nasi kuning lauk telor dikotaku 13000. Nah kalo 7000 dpt lauk apa? ,0
MBG ternyata solusi dari berbagai masalah,0
Ndut MBG gabikin banjir surut ndut,0
Semakin gak jelas 1. MBG 2. Koperasi Merah Putih 3. Sekolah Rakyat Bukan gak mendukung tapi akan menimbulkan banyak masalah dikemudian hari ,0
MBG selalu di hati ,0
Gak jelas bgt mbg mulu pikirannya,0
@abdimuda_id @ASN_TELADAN @BudiBukanIntel @pejabrut @PNS_Ababil Terkuak alasan mundur bukan karena utk serentak cpns/pppk ga ada dananya dicomot MBG atau dikorupsi ? @BKNgoid @kempanrb @KPK_RI @prabowo @Gerindra #SAVECASN2024 #TOLAKKEBIJAKANTMTSERENTAK ht,0
Judul sinetrob: Pejabat Dzolim Mati Tertimbun Kotak MBG,0
@IndonesiaJadi Mbikin menu beda tiap hari di bulan puasa tapi tetep sehat MBG emang luar biasa,0
kok bisa lagi banjir yg dipikirin MBG,0
@tanyakanrl Terkuak alasan mundur bukan karena utk serentak cpns/pppk ga ada dananya dicomot MBG atau dikorupsi ? @BKNgoid @kempanrb @KPK_RI @DPR_RI @Gerindra @prabowo #SAVECASN2024 #TOLAKKEBIJAKANTMTSERENTAK https://t.co/yGvlVdXaRg,0
MBG ini memang sengaja tidak memanajemen risiko keamanannya atau emang nggak tahu ada pilar tersebut ya?,0
Keknya kalo indon mau diserang amrik juga MBG solusinya menurut sigendut omon omon satu ini,1
@yujintemcy @tanyakanrl apapun masalah nya mbg solusinya,0
@KangManto123 @corbuzier Itu salah penyedia jasa nya bukan salah MBG ny,0
Ada Temuan Pemangkasan MBG KPK Minta Pemerintah Perketat Pengawasan https://t.co/9sB5Mxh6xd,0
Kalopun penyesuaian jadwal alasannya mbg mbg nya aja ada dugaan korup kok dari 10rb yg dikasih hanya 8rb. Hadeeeh,0
drpd pangkas biaya ini itu buat mbg mending pangkas titit gibran,0
Kasusnya Mirip Bansos Di Sunat 10k Ini MSG /MBG Di sunat 2k... https://t.co/2Bl2IM4peQ,0
@IndonesiaJadi Selalu dinantikan MBG datang bawa menu baru di bulan puasa yang bergizi penuh bakal seru,0
@fitruu Mari tidak mensejahterahkan program MBG,0
@ARSIPAJA Mana ada bergizinya tuh makanan. Tuh kan apa dibilang MBG tuh cuma agenda owo &amp; fafafufu buat ngasih ladang korupsi kolusi nepotisme buat para pengikut &amp; pendukung mereka.,1
beliau bilang kalo smpku tuh smp pertama yg dpet mbg. trus juga MURIDNYA PADA GAMAU MAKAN KRN GAENAK,0
@IndonesiaJadi Program MBG persembahkan menu sehat dan bergizi buat Ramadan kita yang lebih baik,1
@IndonesiaJadi Program MBG bikin setiap Ramadan jadi lebih menggugah semangat Menu variatif dan menyehatkan,1
BATAL .. program Sarapan Bergizi Gratis kan emang jiplakan MBG makanya oleh Pemerintah dilarang dilaksanakan bikin janji kampanye instan ya begini hasilnya https://t.co/YxEuKpGXmK,0
@Ndons_Back padahal selama ini perasaan narasinya seputar kebijakan2 yg nyusahin rakyat deh: efisiensi tukin dosen ga dibayar mbg pada keracunan casn diundur tmtnya. lu lagi liat drakor yg mana bung?,0
Jokes mbak Inggar selalu tepi jurang ya MBG = Makan Bergizi Goyang https://t.co/BElxP2Ni4I,0
aku masih ngobrol sama guruku smp dan KAMI SAMASAMA NGELUHIN MBG,1
@mtony369 @z4iks pada awal 1 spd 2 thn sih MBG masih normal... setelah berjalan lancar maka rencana mereka akan di jalankan diam². alhasil lambat laun anak² Ind jadi lemah cepat sakit mandul dll. itu rencana jahat dibelakang MBG. Saya bisa bicara begini,0
Lebih bergizi makan malam gw hari ini ketimbang MBG Kangen nasi uduk euy jd bikin sendiri https://t.co/7fFzzUu8ua,0
@Mantanmontir22 @BBCIndonesia @Manusia2B Jgn² sekolahnya jg blm dapat mbg.??,0
apapun masalahnya mbg solusinya,1
@IndonesiaJadi Puasa makin seru karena MBG kasih menu baru yang tetap sehat dan nikmat,0
Komisi Pemberantasan Korupsi (KPK) menanggapi pernyataan Kepala Badan Gizi Nasional (BGN) yang menepis adanya potensi fraud dalam pelaksanaan program Makan Bergizi Gratis (MBG). https://t.co/oYaLjzuid7,0
@AgungLa03498428 @kompascom mantappp MBG!!!,0
@IndonesiaJadi Ramadan kali ini gak ribet mikirin menu sehat ada Program MBG siap sedia,0
@IndonesiaJadi Baru tahu Program MBG di Ramadan ini. Keren menunya bervariasi gizi tetap top!,1
@ranglasi @BukanAntarkota @hanan052020 nanya dong kalo anak dapet MBG di makan gak ya? itukan pake pajak?,0
@DS_yantie Harus jg dipahami otonomi daerah TIDAK BOLEH bertentangah dengan kepentingan Nasional. Kebijakan MBG ada Perpres Perpres 83/2024 tentang pembentukan Badan Gizi Nasional (BGN) sebagai Koordinator Pelaksana Program MBG yang dikeluarkan Presiden J,0
kayanya mau ada bencana megathrust 8 7 M pun tetep solusinya adalah MBG buat anak sekolah xixixixi,0
@tanyakanrl MBG MemBagonGkan yang itu itu itu doank yang dipopulerkan. Anaknya dikasi makan gratis siang doank tetapi orangtuanya diPHK,0
MBG 9 Maret 2025 ️ https://t.co/0UxoZijmEU,0
@IndonesiaJadi Makan asik dengan menu baru MBG di bulan puasa tetap sehat dan bergizi,0
@IndonesiaJadi Di Ramadan kali ini MBG berhasil bikin menu sehat yang variatif. Puasa jadi tambah semangat,0
Masterchef season ini hrsnya ada challenge bikin MBG dengan budget 10 rebu.,1
@tanyakanrl MBG prer,0
@bengkeldodo @aniesbaswedan @b_budiman1956 @B_Hendratmo1 @agoestdeepz @ferry_kdg @FDonghun @romoatheist @IrawanRommi @Alie_Fahnoor @AlmaghribiS Ada yg sdah resign dari kerjanya karena lulus CPNS jgn hanya janji tapi beri kepastian. Atau mau dijadikan kaya,0
Beyond MBG Prabowo ga akan sanggup,1
Prokernya kan emang mbg ga punya proker lain,0
@GRHSUN @sipapaposie Ea ini spt ketika anak2 protes mbg tapi dicounter sama corbuzzer dan disuruh bersyukur,0
@4Mrdrzt @Standingcomitee @DediMulyadi71 Prabowo evaluasi mbg ngaku salah dananya dialihin buat program yg bener jelas efektif u/ stunting gua rela jadi buzzer tanpa dibayar bang,1
@Jejedrea21 @lactobacillus69 bg war klo udh jadi jgn lupa ajukan program MBG untuk anak kos,0
@dexvolution ga mampu karena terlalu ambisi sama megaproject macam MBG dan Danantara ambisi mengalahkan hati nurani,0
dipikir semua masalah solusinya mbg kali ya Allah punya pres wapres begini ujian apa azab knp bertubi bgt ketololannya,0
@hantuusmg @ASN_TELADAN Uangnya lari ke danantara MBG trus sama koperasi desa yg katanya masing-masing 5 M itu. Padahal kan udah dapet dana desa,0
@IndonesiaJadi Ramadan jadi lebih bertenaga berkat menu sehat dan variatif dari Program MBG,1
@CNNIndonesia Solusi mencegah banjir MBG https://t.co/Pfy9gO29wi,0
Jujur itu tidak membuat miskin Tp tdk disukai banyak orang @mulya317 KPK Temukan Pengurangan Harga MBG Kepala BGN &amp; Istana Buka Suara https://t.co/vOVGxipeoz,0
@IndonesiaJadi Program MBG menambah semarak Ramadan kita dengan pilihan menu gizi yang berbeda,1
@tanyakanrl Apapun minumanya makan MBG solusinya,1
@JPGunarto @selanaceae Anggaran itu dr kemenkeu ya kak. Terus kalau daerah itu ya daerah masing masing..kabupaten kota atau provinsi. Simalakama sih sebenernya. Kapan itu aku sempet nanya dan dpt curhatan di daerahku kalau anggaran habis buat mbg....,0
Ini mah bukan MBG Ini mah snack kl ada acara tadarusan,0
@KangManto123 Ud dibilangin drpd MBG mending kasih sekolah gratis bangun sekolah gratis byk kan kasih kuliah gratis atau biaya murah. Drpd makan gratis keluar nya di wc dan jd bancakan.,1
mbg dari pak steve https://t.co/3LyzkrXvzJ,0
kl udah tau bangsanya masih banyak yg suka korupsi ya minimaaaaaaaaal bgt ada pengawasan ketat terkait anggaran MBG ini. sekiranya kl belum mampu ya evaluasi ulang aja ,0
@are_inismyname @prabowo @Gerindra @setkabgoid @BANGSAygSUJUD @IrawanRommi @kurawa @MIrvanDarwin1 @Ndons_Back @temanduit @Kimberley_PS08 @florieliciouss Dan solusinya adalah MBG https://t.co/WWckaBdbvB,1
nanti counternya itu petinggi petingginya yg nakal karena mau ambil dana dari anggaran MBG. kok yg disalahin presidennya :p,0
@amurrtigroo Menu mbg minimal kek gini wok @prabowo,0
@tanyakanrl MBG Makan Biar Gendut,0
MBG yg dimaksud https://t.co/hX2VZZVfIF,0
@tanyakanrl imo mbg tu ga sehat buat perekonomian dan mental ad yg bilang dari mbg bisa muterin perekonomian sekitar itung2annya jelek jir rawan dikorup jg.. perputarannya ga sehat.. mental rakyat jd suka minta2 jg ntar disodor makanan kaos partai disogok,0
gebrakan warga yg liat goals MBG dari joget ,0
@tanyakanrl Rumah rusak perabotan rusak tidur basah2an malah dicekoki MBG. Makan Beracun Gassss #IndonesiaGelapJilid2 ,1
@tanyakanrl MBG=MemBaGongkan,0
@ARSIPAJA kpk ujung nya tidak ditemukan pelanggaran MBG,0
@tanyakanrl Padahal enakan jg makan soto ayam atau soto Betawi anget anget dibanding makan MBG,0
@tanyakanrl Bentar 2 MBG mubazir,0
yang ditanggulangi sungai pak bukan malah MBG,0
@IndonesiaJadi Ramadan tahun ini lebih berkesan berkat MBG yang tetap kasih menu penuh nutrisi,1
@SiPalingJFTai ya kalo ga ada duit ngapain ambisi MBG sama bangun 40 ribu koperasi desa hadeh,1
@taesankece apapun masalahnya solusinya adalah mbg wkwk kocak,0
@toe_giman @vanc1Bozz @Felicity_Ocid77 @_Aira922 @jackw0lfskin99 @InterQomink @_ciareen @welcometowk @ninzaxel @RevolterIsBack @MulyatiAnd3955 @AndriTegar17743 Testimoni MBG mas siapa tau ada menu serangga ,0
@ndrypd lagi ngga fokus itu pak makan MBG dulu sana,0
@tanyakanrl MBG mulu anjirrrrr budrek lama lama,0
Dikit² MBG mulu,0
Agar efektif program MBG dan efisien Anggaran untuk pendidikan kesehatan keagamaan dan pertahanan sebaiknya anak-anak kita begitu lulus SD langsung masuk sekolah militer tak ada lagi sekolah umum swasta dan negeri... Kalo orang tua berduit dan pengen sekolah swasta bisa kirim https://t.co/7y20rqKNpc,1
@deadly_sev19987 @txtdrbekasi sabar ya kak presidenmu lebih mentingin ngasih MBG daripada bantu bersih2 https://t.co/pAF8HKn6IG,1
Natalius Pigai: MBG (MAKAN BERGIZI GRATIS) Adalah Hak Seluruh Bangsa Termasuk Papua https://t.co/rRclbkpxgV,0
@IndonesiaJadi Siap-siap bergizi di Ramadan dengan variasi menu dari program MBG,0
@IndonesiaJadi Program MBG buat Ramadhan makin berwarna menu penuh gizi hadir tiap hari,1
coba dinilai pantes ga kira disebut MBG?,0
@l0veis_You @iamseanxyz Ga ngiri soalnya nama gw juga dah bagus ,0
@PaltiWest2024 Ternyata Bung @PaltiWest2024 kurang paham. Memang itu tugasnya wapres jalan-jalan lihat MBG kasih susu dsb makanya nggak diperlukan IPK yg tinggi dan budaya literasi yang kuat . ,0
@Ndons_Back @MakeItAQuote Apapun masalahnya solusinya MBG ,1
Kabeh-kabeh kok MBG weteng tok sing dipikir. Mbuh wetenge sopo sing jelas dudu rakyat cilik.,1
@tiniiiwinii bantuan sosial mbg tp gak guna,1
@IndonesiaJadi Puasa tenang gizi aman berkat Program MBG yang setia temenin Ramadan kita,0
@tanyakanrl Dikira MBG dia besar kali nilainya,0
@tanyakanrl Whyy? Kenapa selalu always mbg yg diutamakan disetiap tempat waktu dan keadaan ,0
@IndonesiaJadi Biar menu berubah MBG tetap jaga gizi pas Ramadan buat semangat sahur,1
@tanyakanrl kukekeh eta MBG,0
Bapaknya beli bensin dapet oplosan Ibuknya beli minyak takarannya kurang Anaknya dapet MBG basi bikin keracunan... wallahi we're finished!!,0
@nicsihae Ga dapat MBG kah? ,0
@hasyimmah Unpopular opinion: klo prabowo kmrn presiden fiscal pasca sby masih ada room. Kasih MBG saat itu sangat2 mgkn. Wakil nya pun bukan fufufafa plus PDI-P jadi oposisi... So do the math.,0
@tanyakanrl MBG yg per porsinya dari 15rb turun ke 10rb skr jadi 8rb krn dari nasi diganti jadi energen sachetan ,0
WKWKWKKW mbg 8k yo oleh berkahe ae. mau sehat tapi dengan dana minim. dibilang mbg itu bukan makan bergizi gratis guna menuntaskan stunting tapi emang program yang penting makan gak peduli sehat atau nggak.,0
@IndonesiaJadi Salut buat MBG yang di bulan puasa ini tetap boosts kita dengan menu beragam dan sehat,0
MBG terooos,0
homili (khotbah) hari ini ... memang manusia butuh makan makanya skrg ada program makan siang gratis atau yg skrg disebut mbg itu ya? yah memang susah menolak godaan utk nerima makanan gratis. tapi perlu diingat kalau godaan2 tsb datangnya dr iblis ... sy: OUCH,0
@tanyakanrl ngan mbg we hayoh,0
@Nyi_Maheswari Bangun gedung infrastruktur jalan ke sekolah penerimaan guru kepala sekolah admin dll rawan koncoisme. Lagi2 negara membuka celah orang untuk korupsi/pungli setelah MBG (10rb jadi 8 rb),0
@IndonesiaJadi Kangen menu MBG Ramadan yang beda-beda tiap harinya gizi maraton nih!,0
@MorphoMenelausX MBG juga,0
Ketua KPK Setyo Budiyanto mengungkapkan pihaknya menerima laporan anggaran program Makan Bergizi Gratis (MBG) mengalami penyusutan semakin sedikit ketika sampai di daerah. Katanya anggaran yang semula Rp 10 ribu dikurangi jadi Rp 8 ribu. Kepala Presidential Communication https://t.co/H9v4OIRbpC,0
ga semua masalah solusinya mbg ya ndut,0
Obses banget sama MBG yaa wo,1
@tanyakanrl semuanya diatasi pake mbg ancis gua udah muak,0
@l0veis_You @iamseanxyz Nama doang bagus ,0
@KangManto123 @prabowo MBG udah dikorupsi Danantara Bank Emas Koperasi Merah Putih waspada bancakan koruptor BIADAB!,0
@tanyakanrl MBG itu gak guna buat korban banjir.,0
@PaltiWest2024 @prabowo Solusi dari banjir adalah MBG,0
banjir mah solusinya bkn mbg anj,1
Terus weh MBG sateh lieur ajig,0
MBG mulu. Eh gendud coba nih jalan ke tempat kerjaku dibenerin. Udah lah di pedalaman ga dapet tunjangan pedalaman kepalanya korup jalannya berbatu akses jaringan telpon ga ada harus pake wifi yang di arahkan ke kabupaten lain listrik juga ga stabil.,0
@ravenclowni @tanyakanrl Yaaa pas debat pilpres yg keluar cuma mbg sama hilirisasi ,1
@IndonesiaJadi Ngikutin Program MBG di Ramadan ini menunya beda tapi gizi tetap top abis!,0
@IndonesiaJadi Puasa tambah semangat dengan menu MBG yang bervariasi Gizi tetap optimal walau menunya beda,0
@tanyakanrl Masalah: banjir Solusi: MBG ,0
Kenapa ga dibalik sih kaji dulu sekolah sasaran MBG di kab/pinggir/3T jadikan sekolah tsb prioritas.,1
@tanyakanrl apasiii mbg mulu ajggg kasih tempat evakuasi jncgg,0
MBG itu gak adil karena perkotaan dg infrastruktur dan aksesibilitas oke duluan yang kena. Sementara di kab/pinggir/pelosok msih di kaji katanya.,0
BANSOS JADI MBG,0
Kalau kata Ibu makanlah sampai butir suapan terakhir siapa tahu rezeki Tuhanmu dititipkan di situ. Menghabiskan makanan berarti memuliakan makanan menghindarkannya dari mubazir lebih-lebih food waste. Tapi kalau makananmu MBG dari Pemerintah ya tetap #AwasiMBG,1
@Adiprayitno_20 Awal2 mbg 16rb terus di cekik 7rb banyak diprotes di medsos naik jadi 12rb akhirnya turun 10rb.,1
