text,sentiment,processed_text
semakin banyak phk dan hidup terasa makin berat anggaran MBG dan program bancakan lainnya akan makin besar karena mareka bagi2 utk yg punya akses ke mereka sendiri. semua minta jatah. pemimpin ngga punya kapasitas berpikir menyeluruh buat semua mampunya yg gampang aja,1,makin banyak phk hidup asa makin berat anggar mbg program bancak lain makin besar mareka utk punya akses sendiri semua minta jatah pimpin tidak punya kapasitas pikir seluruh buat semua mampu gampang
@barengwarga Enih MBG pada bulan puasa SMAN 1 di sebuah kabupaten di pulau Jawa bagian Barat. Judulnya bukan sad food lagi tapi depressed food https://t.co/GmRsSw4LEr,0,enih mbg bulan puasa sman buah kabupaten pulau jawa bagi barat judul bukan sad food depressed food
@AgathaShav70471 Apresiasi warga Papua untuk MBG jadi bukti nyata keberhasilan kebijakan,0,apresiasi warga papua mbg jadi bukti nyata hasil bijak
@IndonesiaJadi Makin cinta MBG! Ramadan selalu ceria dengan menu baru tapi tetap sehat,1,makin cinta mbg ramadan selalu ceria menu baru tetap sehat
Program MBG pakai bahan2 lokal yang artinya mendukung usaha ekonomi masyarakat Indonesia #PenuhiGiziIndonesia https://t.co/ByElRpygmq,0,program mbg pakai lokal arti dukung usaha ekonomi masyarakat indonesia
@KotaNusantara Program MBG star yang tepat buat masa depan cerah,0,program mbg star tepat buat masa depan cerah
@IndonesiaJadi Gizi dan cita rasa tetap juara bareng MBG meski Ramadan inspiratif!,0,gizi cita rasa tetap juara bareng mbg meski ramadan inspiratif
program MBG turut dirasakan oleh para siswa yang berada di daerah papua pegunungan #PenuhiGiziIndonesia https://t.co/phoqtgB5kY,1,program mbg turut rasa siswa ada daerah papua gunung
@NoemeeBelonta Pelajar Indonesia semakin berprestasi dengan dukungan Program MBG yang meluas,1,ajar indonesia makin prestasi dukung program mbg luas
Bulan Ramadan tetap sehat dan bergizi! Program MBG memastikan anak-anak tetap mendapatkan makanan sehat bisa dibawa pulang untuk berbuka puasa. https://t.co/7OqWAlEfPa,1,bulan ramadan tetap sehat gizi program mbg pasti anak anak tetap dapat makan sehat bawa pulang buka puasa
@NoemeeBelonta Ribuan pelajar merasakan berkah MBG ayo kita dukung banget,1,ribu ajar rasa berkah mbg ayo dukung
@LeonPriceleon48 Aksi nyata Presiden untuk pastikan program MBG tetap ada saat banjir,1,aksi nyata presiden pasti program mbg tetap banjir
@03__nakula Bayar atau gratis nich biar sy info ke pres @prabowo utk menu MBG,0,bayar gratis nich agar info pres utk menu mbg
@AgathaShav70471 Dengan kebijakan MBG masyarakat Papua merasa lebih diperhatikan,1,bijak mbg masyarakat papua rasa lebih perhati
@AgathaShav70471 Saat kebijakan MBG hadir Papua sambut dengan tangan terbuka,1,bijak mbg hadir papua sambut tangan buka
@tanyakanrl Mbg cuma buat anak sekolah Ga sekolah ga dapat,1,mbg hanya buat anak sekolah sekolah
@ARSIPAJA Bjirr jadi inget lagi adek ane masih belum kebagian MBG di SDN dia ,0,bjirr jadi inget adek ane bagi mbg sdn
@hexagrap_id Pastikan program MBG sampai ke tangan masyarakat titah presiden,1,pasti program mbg tangan masyarakat titah presiden
@LeonPriceleon48 Pendidikan gratis di Papua tetap bersinar meski ada MBG #MBGPAPUA,1,didik gratis papua tetap sinar meski mbg
@IndonesiaJadi Salam Ramadan dari menu anyar MBG yang selalu penuh gizi tetep ciamik banget,0,salam ramadan menu anyar mbg selalu penuh gizi tetep ciamik
@LeonPriceleon48 Banjir menghadang Presiden pastikan MBG tetap disalurkan,1,banjir menghadang presiden pasti mbg tetap salur
@IndonesiaJadi Ramadan jadi lebih meaningful dengan menu dari MBG yang nggak habis bikin penasaran,0,ramadan jadi lebih meaningful menu mbg habis bikin penasaran
@LeonPriceleon48 #MBGPAPUA Program MBG ga jalan sendirian tetep memprioritaskan pendidikan,0,program mbg jalan sendiri tetep prioritas didik
@IndonesiaJadi Program MBG membuktikan kalau kerja bareng itu hasilnya luar biasa,0,program mbg bukti kerja bareng hasil luar biasa
@NarasiNewsroom MBG itu keren solusi mengatasi banjir,0,mbg keren solusi atas banjir
@AgathaShav70471 Papua bersama kebijakan MBG harapan kembali menyala untuk semua anak-anak negeri,1,papua sama bijak mbg harap nyala semua anak anak negeri
@LeonPriceleon48 Lewat Program MBG pemuda Papua bawa kebanggaan ke seluruh negeri #MBGPapua,0,lewat program mbg pemuda papua bawa bangga seluruh negeri
Tetap MBG yang utama https://t.co/E9GcEF2WGs,0,tetap mbg utama
@naminaica Disini malah belum MBG ,0,sini malah mbg
KPK Temukan Dana MBG Rp10 Ribu Disunat Jadi Rp8 Ribu Ini Penjelasan Badan Gizi Selengkapnya &gt;&gt;&gt; https://t.co/zDRiXV7ezM https://t.co/YOdP44OGZ6,1,kpk temu dana mbg ribu sunat jadi ribu jelas badan gizi lengkap
@Giselrle Kaa gamau bagian gulung kabel aja ka? Soalnya cateringnya nanti mbg dari pak wowo.,0,kaa gamau bagi gulung kabel soal cateringnya mbg pak wowo
Minyak goreng dicolong timah digarong BBM dioplos rumah jabatan dimark up bansos diembat gas melon ditimbun laut dipagar BTS dimaling hakim disuap hutan dibabat MBG disunat. #IndonesiaEmas2045,1,minyak goreng colong timah garong bbm oplos rumah jabat mark bansos embat gas melon timbun laut pagar bts maling hakim suap hutan babat mbg sunat
Pelajar di Banten Terima Program MBG Akhir Tahun 2025 #MakanBergiziGratis #IndonesiaSehat https://t.co/lc6lgokA3n,1,ajar banten terima program mbg akhir tahun
Ndut MBG gabikin banjir surut ndut,0,ndut mbg gabikin banjir surut ndut
@LeonPriceleon48 Presiden ga main-main program MBG tetep fade-in buat korban banjir,1,presiden main main program mbg tetep fade buat korban banjir
KPK Sorot Praktik Curang di Pelaksanaan MBG Anggaran Makan Rp10.000 Diam-diam Diturunkan Jadi Rp8.000 https://t.co/fDZ0KrLJmK,0,kpk sorot praktik curang laksana mbg anggar makan diam diam turun jadi
@Marchfoward Meanwhile Indonesia: 1. Kasus korupsi 1 kuadriliun 2. Kasus emas antam ilegal 3. Pelantikan CPNS PPPK diundur 4. MBG gajelas 5. Danantara gajelas 6. Ndasmu ndasmu,0,meanwhile indonesia kasus korupsi kuadriliun kasus emas antam ilegal lantik cpns ppk undur mbg gajelas danantara gajelas ndasmu ndasmu
@KompasTV Bahan bakar kemarahan warga dah banyak. Tapi masih bisa sabar :( - mbg banyak basinya - beli bbm dioplos - punya rumah legal digusur - mau kerja dibatasi umur/diphk tanpa pesangon karena aturan - mau bangun usaha dipalak ormas dan dikerjai petug,1,bahan bakar marah warga banyak sabar mbg banyak basi beli bbm oplos punya rumah legal gusur mau kerja batas umur diphk sangon atur mau bangun usaha palak ormas kerja petug
Anak-anak di Sekolah Dasar (SD) Baptis Timika Papua Tengah menyatakan siap menerima Makan Bergizi Gratis (MBG) yang menjadi program prioritas Presiden Prabowo Subianto-Wakil Presiden Gibran Rakabuming Raka. https://t.co/xfhs97hYmA,1,anak anak sekolah dasar baptis timika papua tengah nyata siap terima makan gizi gratis mbg jadi program prioritas presiden prabowo subianto wakil presiden gibran rakabuming raka
@KotaNusantara Makin cerdas jalani Ramadan dengan gizi lengkap dari program MBG. Yuk tetap semangat dan sehat!,1,makin cerdas jalan ramadan gizi lengkap program mbg yuk tetap semangat sehat
@POLSEKMMS2022 Program MBG langkah strategis pemerintah dalam mewujudkan Indonesia Emas 2045. #makanbergizigratis #nawacita #makanbergizi https://t.co/mFUV3Hw2ti,1,program mbg langkah strategis perintah wujud indonesia emas
@AgathaShav70471 Papua pandang kebijakan MBG sebagai langkah tepat dukungannya jadi bukti,1,papua pandang bijak mbg langkah tepat dukung jadi bukti
@prabowo Makan untuk anak² kita saja dikorupsi. Apalagi duit dibagi² lewat koperasi desa Yang penting itu Bapak tunjukan KEJAM / SADIS TOTAL thdp koruptor. Koruptor hrs diberi shock terapi KPK Dapat Laporan soal MBG: Harga Makanan Rp10.000 Diterima Rp8.,0,makan korupsi duit lewat koperasi desa penting bapak tunjuk kejam sadis total thdp koruptor koruptor harus beri shock terapi kpk lapor soal mbg harga makan terima
@abcdefghany Kan emang selalu begini bikin kebijakan tanpa liat eksistingnya gimana udah macem mbg ,0,kan selalu begini bikin bijak liat eksistingnya bagaimana macem mbg
@raditebepe Yoi te pasti ntar alasannya efisiensi untuk MBG atau apalah kalau kata orang sini tuh P E M B U A L A N,0,yoi nanti alas efisiensi mbg apa kata orang sini tuh
@_memoryusang MBG banyak calonya,0,mbg banyak calo
@AgathaShav70471 Belajar jadi lebih seru dan fleksibel di Papua berkat MBG,1,ajar jadi lebih seru fleksibel papua berkat mbg
Badan Gizi Nasional (BGN) memastikan makanan yang diberikan dalam program Makan Bergizi Gratis (MBG) selama bulan Ramadhan tetap aman dan tidak cepat basi terutama bagi penerima manfaat yang menjalankan ibadah puasa. #SmartNews @kompascom https://t.co/LXCAKaZyMY,1,badan gizi nasional bgn pasti makan beri program makan gizi gratis mbg lama bulan ramadhan tetap aman cepat basi utama terima manfaat jalan ibadah puasa
Presiden Prabowo Subianto komitmen sukseskan Program Makan Bergizi Gratis (MBG)! ️ MBG jadi prioritas utama pemerintah untuk tingkatkan kesehatan dan pendidikan anak-anak Indonesia. #MBG #PendidikanAnak #Kesehatan https://t.co/ruynBV1OCj,1,presiden prabowo subianto komitmen sukses program makan gizi gratis mbg mbg jadi prioritas utama perintah tingkat sehat didik anak anak indonesia
@AgathaShav70471 Kemajuan Papua adalah hasil dari apresiasi masyarakat terhadap kebijakan MBG,1,maju papua hasil apresiasi masyarakat bijak mbg
ini Snack abis senam atau mbg dah ,0,snack abis senam mbg
@vyowiz1 MBG itu akal Aja dari si wowo tolol bin jokowi,0,mbg akal wowo tolol bin jokowi
@AgathaShav70471 Apresiasi Papua untuk kebijakan MBG tanda bahwa perubahan sedang dimulai dari selatan negeri ini,1,apresiasi papua bijak mbg tanda ubah sedang mulai selatan negeri
@hexagrap_id Presiden dorong agar program MBG tetap tersedia walau banjir,1,presiden dorong program mbg tetap sedia banjir
@AgathaShav70471 Papua bangga karena kebijakan MBG dapat apresiasi tinggi dari warganya,0,papua bangga bijak mbg apresiasi tinggi warga
@KangManto123 Malh di kabupaten yg ada di prov Banten belum nyampe tuh MBG,0,malh kabupaten prov banten nyampe tuh mbg
@AgathaShav70471 Dukungan tulus Papua menjadikan kebijakan MBG makin berarti,1,dukung tulus papua jadi bijak mbg makin arti
Lebih bergizi makan malam gw hari ini ketimbang MBG Kangen nasi uduk euy jd bikin sendiri https://t.co/7fFzzUu8ua,0,lebih gizi makan malam hari ketimbang mbg kangen nasi uduk euy bikin sendiri
program mbg mana nih kelanjutan ny kok kalah sama takjil makan gratis yg di mesjid mesjid ups,1,program mbg mana lanjut kalah sama takjil makan gratis mesjid mesjid ups
Sudah jelas MBG itu TIDAK EFEKTIF &amp; POTENSI ADA MALING masih saja dipaksakan‼️ 10K saja dapatnya nggak sesuai harapan kadang basi kalau disunat lagi?? Apa yg didapat anak2 ??? https://t.co/HdZL96RlI0,0,jelas mbg efektif amp potensi maling paksa dapat sesuai harap kadang basi sunat apa dapat
@LeonPriceleon48 Ketegasan presiden: program MBG harus tersalurkan di tengah banjir,1,tegas presiden program mbg salur tengah banjir
emg dasar gajelas. banjir malah di suru nyalurin mbg,0,memang dasar gajelas banjir malah suru nyalurin mbg
MBG saat ramadhan tetap ada di bulan ramadhan https://t.co/75EK8toEBc,0,mbg ramadhan tetap bulan ramadhan
@LeonPriceleon48 Program MBG diharapkan bisa hadir menyeluruh di Papua. #MBGPapua,0,program mbg harap hadir seluruh papua
@IndonesiaJadi Salut untuk semua masyarakat yang dukung program MBG! Biar semua anak di perbatasan dapet hak makan sehat juga,0,salut semua masyarakat dukung program mbg agar semua anak batas dapet hak makan sehat
@KotaNusantara MBG dorong anak Indonesia jadi pilar kokoh menuju kejayaan bangsa 2045,0,mbg dorong anak indonesia jadi pilar kokoh tuju jaya bangsa
MBG MBG MBG TERUS [] marah,0,mbg mbg mbg terus marah
@e100ss Itu orang blo'on ga usah ditanyain...dulu ngapain aja gubernur presiden sudahlah merusak hukum...masih ikut nimbrung aja. Suruh ngurus anaknya rugi negara gaji dia kerjaan cuma lihat MBG jalan² plonga plongo nonton banjir gabut,0,orang blo usah ditanyain dulu ngapain gubernur presiden sudah rusak hukum ikut nimbrung suruh ngurus anak rugi negara gaji kerja hanya lihat mbg plonga plongo nonton banjir gabut
@nwotariz Sebelum virus MBG menyerang anak sekolahan,0,virus mbg serang anak sekolah
PLOTOTIN JANGAN MELENG..! DPR Sebut Anggaran MBG Rp 25 Triliun Sebulan Bukan Main-main: Harus Transparan dan Dikawal dari Fraud https://t.co/4K1f3zcxXp lewat @BERGELORA.COM https://t.co/8bOcHW6bhL,0,plototin jangan meleng dpr sebut anggar mbg triliun bulan bukan main main transparan kawal fraud lewat com
@abdimuda_id @ASN_TELADAN @BudiBukanIntel @pejabrut @PNS_Ababil Bayar gajinya pake apa bos? Tahun ini program presiden danantara dan mbg harus jalan... mau masuk tp ga digaji? Wkwkw,0,bayar gaji pake apa bos tahun program presiden danantara mbg jalan mau masuk gaji wkwkw
@EsTeh__28 Kang @DediMulyadi71 kumaha ieu? Tolooooongggg sdh super parah ini. Kalau @prabowo NGURUS MANUSIA &amp; MBG sulit...... Urusin Orang UTAN mungkin lbh simple &amp; cepat?,0,kang maha ieu toloongg sdh super parah ngurus manusia amp mbg sulit urusin orang utan mungkin lbh simple amp cepat
@LeonPriceleon48 Presiden berharap distribusi MBG tetap sampai di titik banjir,1,presiden harap distribusi mbg tetap titik banjir
sekolah gue ga jelas bgt dah program programnya... kayak buat fomo dan asbun doang gt programnya ntar terlaksana sempurna jg engga... udh kayak program mbg yg ga jelas sistemnya,0,sekolah saya jelas program program seperti buat fomo asbun program nanti laksana sempurna engga seperti program mbg jelas sistem
@IndonesiaJadi Salut buat program MBG kreativitas dapet gizi dapat dana juga ngalir,1,salut buat program mbg kreativitas dapet gizi dana ngalir
@IndonesiaJadi Berikan aplaus buat MBG! Bikin gizi dan lapangan kerja selaras,1,ikan aplaus buat mbg bikin gizi lapang kerja selaras
@NoemeeBelonta Keren banget Pemerintah! Program MBG bikin masa depan pendidikan Indonesia cerah,1,keren perintah program mbg bikin masa depan didik indonesia cerah
@LeonPriceleon48 Program MBG adalah kendaraan kebangkitan adat Papua #MBGPapua,0,program mbg kendara bangkit adat papua
@LeonPriceleon48 Program MBG berjalan beriringan dengan pendidikan gratis #MBGPAPUA,1,program mbg jalan iring didik gratis
@hertakisser Mending nyari takjil di masjid daripada mbg,0,mending nyari takjil masjid mbg
@hexagrap_id Penerapan yang menyeluruh itulah harapan pemuda Papua untuk Program MBG. #MBGPapua,0,terap seluruh harap pemuda papua program mbg
MBG selalu di hati ,0,mbg selalu hati
@IndonesiaJadi Ayo move kita bantu paripurna perbatasan dengan MBG,1,ayo move bantu paripurna batas mbg
@susipudjiastuti yang masih keukeuh bilang Indonesia terang benderang fixed wajib ke psikolog. bagaimana Indonesia g gelap wong ada korupsi dimana2. BBM dikorupsi minyak goreng dikorupsi emas dikorupsi MBG ada indikasi dikorupsi bansos dikorupsi hukum dik,0,keukeuh bilang indonesia terang benderang fixed wajib psikolog bagaimana indonesia gelap wong korupsi bbm korupsi minyak goreng korupsi emas korupsi mbg indikasi korupsi bansos korupsi hukum dik
Program MBG wujudkan generasi emas https://t.co/SImhb2yWL9,0,program mbg wujud generasi emas
@IndonesiaJadi Buat masa depan cerah dukung penuh Program MBG dampak positif buat semua lini,1,buat masa depan cerah dukung penuh program mbg dampak positif buat semua lini
KPK Dapat Laporan Anggaran MBG 'Disunat': Harusnya Rp10 Ribu tapi Diterima Rp8 Ribu https://t.co/DIl2GHRbPK,0,kpk lapor anggar mbg sunat harus ribu terima ribu
Kapan lagi MBG dikasi susu https://t.co/4eHWoiNfJB,0,kapan mbg kasi susu
@hexagrap_id Geser roda Program MBG demi kehidupan adat Papua yang lebih cerah. #MBGPapua,0,geser roda program mbg hidup adat papua lebih cerah
@hexagrap_id Presiden comprehend every corner tetep carry out MBG buat yang kena banjir,0,presiden comprehend every corner tetep carry out mbg buat kena banjir
@detikcom sepenuhnya terukur hasilnya. 4. Makan Bergizi Gratis (MBG): - Janji: Penyediaan makanan bergizi gratis untuk 20 juta anak Indonesia. - Realisasi: Program mulai berjalan namun belum menjangkau semua target penerima. 5. Renovasi Sekolah: - Janji: ,1,sepenuh ukur hasil makan gizi gratis mbg janji sedia makan gizi gratis juta anak indonesia realisasi program mulai jalan jangkau semua target terima renovasi sekolah janji
MBG makan biang gratis,1,mbg makan biang gratis
@txtdrimedia Harusnya malah 15rb. 5rb buat operasional dapur Dari orang MBG,0,harus malah buat operasional dapur orang mbg
@IndonesiaJadi Salut sama solusi MBG masa depan sehat jadi milik semua anak,1,salut sama solusi mbg masa depan sehat jadi milik semua anak
@IndonesiaJadi Strategi MBG rakyat dan pemerintah bikin gebrakan kesehatan di kawasan perbatasan,0,strategi mbg rakyat perintah bikin gebrak sehat kawasan batas
@pln_123 Udh saya dm. Tolong jangan ditawarin MBG ya kayak yg kebanjiran.,0,jangan ditawarin mbg seperti banjir
@ARSIPAJA Yg gw bingung klo nonton konten youtube tema sosial slalu dpt anak2 miskin justru gak dpt program MBG. Ini di daerah kumuh Jkt belum yg desa apalg agak pedalaman anak2nya pd gak dpt jatah MBG pdhl mrk Inilah yg paling butuh. Kayaknya programnya ,0,bingung kalau nonton konten youtube tema sosial slalu dpt miskin justru tidak dpt program mbg daerah kumuh jkt desa apalg dalam tidak dpt jatah mbg padahal mereka ini paling butuh seperti program
@SydneiSmith Tap in,0,tap
@LeonPriceleon48 Dengan adanya banjir Presiden tetap jalankan program MBG,1,ada banjir presiden tetap jalan program mbg
@BANGSAygSUJUD @prabowo @99propaganda @adri_zizie @are_inismyname @DedynurPalakka @florieliciouss @G3nX_files @Ndons_Back @gtobing2903 @Kimberley_PS08 @tonybulumanu duit darimana ? $618M = 10 kuadrilliun lebih duit darimana ? membiayai MBG aja udah ngap2a,1,duit darimana kuadrilliun lebih duit darimana biaya mbg
@hexagrap_id Dengan Program MBG pemuda Papua siap menjaga dan melestarikan budayanya. #MBGPapua,0,program mbg pemuda papua siap jaga lestari budaya
@AgathaShav70471 Banyak warga Papua bilang kebijakan MBG tepat sasaran,1,banyak warga papua bilang bijak mbg tepat sasar
